1103,0,0,1,10,0,7,0,20,2
0,0,350,753,3,0,8,3,5,21
0,0,1131,4,0,0,0,9,0,0
0,0,1,1046,0,0,0,0,0,8
24,0,42,9,954,0,47,0,0,68
0,0,0,302,0,627,81,0,1,44
10,0,20,2,0,1,993,0,25,5
0,0,361,153,9,2,2,556,2,57
293,0,3,41,0,306,3,25,363,21
0,0,18,771,78,0,0,0,3,185
