1070,2,2,0,18,0,42,0,9,0
0,647,281,70,1,0,82,52,0,10
0,15,1053,0,0,0,1,75,0,0
0,22,1,1025,1,0,0,0,0,6
0,3,0,0,1107,0,21,0,0,13
0,0,0,20,0,624,56,0,3,352
0,0,0,0,0,1,1055,0,0,0
0,145,19,73,5,4,2,891,3,0
14,0,6,45,0,5,35,18,884,48
12,32,0,25,86,0,0,0,1,899
