1071,2,1,0,18,0,40,0,11,0
0,632,347,72,1,0,82,0,0,9
0,7,1136,0,0,0,0,1,0,0
0,22,1,1024,1,0,0,0,0,7
0,3,2,0,1105,0,21,0,0,13
0,0,0,23,0,624,56,0,3,349
0,0,1,0,1,1,1053,0,0,0
0,145,30,75,4,4,3,880,1,0
6,0,13,46,0,3,36,9,897,45
12,32,0,25,86,0,0,0,1,899
