1126,0,0,17,0,0,0,0,0,0
94,0,0,1049,0,0,0,0,0,0
647,0,0,497,0,0,0,0,0,0
0,0,0,1055,0,0,0,0,0,0
631,0,0,513,0,0,0,0,0,0
627,0,0,428,0,0,0,0,0,0
967,0,0,89,0,0,0,0,0,0
602,0,0,540,0,0,0,0,0,0
922,0,0,133,0,0,0,0,0,0
21,0,0,1034,0,0,0,0,0,0
