1070,2,2,0,18,0,42,0,9,0
0,630,349,73,1,0,82,0,0,8
0,7,1136,0,0,0,0,1,0,0
0,22,1,1024,1,0,0,0,0,7
0,3,2,0,1104,0,22,0,0,13
0,0,0,24,0,624,56,0,3,348
0,0,1,0,0,1,1054,0,0,0
0,144,32,75,5,4,2,878,2,0
15,0,19,48,0,5,31,8,884,45
12,32,0,26,86,0,0,0,1,898
