711,2,1,0,7,0,14,0,406,2
0,643,333,87,1,0,9,0,0,70
0,16,1128,0,0,0,0,0,0,0
0,24,1,1027,1,0,0,0,0,2
0,13,1,1,1046,0,51,0,0,32
0,0,0,235,0,624,6,0,3,187
0,0,0,0,3,1,1052,0,0,0
0,158,900,77,1,4,1,0,1,0
16,0,32,106,0,22,6,0,869,4
11,82,9,199,88,0,1,0,1,664
