990,0,18,135,0,0,0,0,0,0
1,107,400,635,0,0,0,0,0,0
0,0,1143,1,0,0,0,0,0,0
0,2,2,1051,0,0,0,0,0,0
188,0,18,938,0,0,0,0,0,0
16,6,612,421,0,0,0,0,0,0
427,0,64,565,0,0,0,0,0,0
2,35,939,166,0,0,0,0,0,0
472,13,532,38,0,0,0,0,0,0
11,24,41,979,0,0,0,0,0,0
