1050,0,0,1,23,0,58,2,0,9
0,516,342,202,2,0,79,2,0,0
0,4,1124,1,0,0,0,15,0,0
0,3,1,1042,1,0,1,7,0,0
5,4,1,1,1054,0,63,16,0,0
0,0,0,200,0,627,221,5,0,2
0,0,0,0,3,1,1051,1,0,0
0,71,569,83,6,3,8,402,0,0
327,0,7,49,0,269,49,200,154,0
6,36,0,675,203,0,23,34,1,77
