1019,0,0,0,0,0,0,0,124,0
0,78,254,609,0,0,0,0,202,0
0,0,1107,1,0,0,0,0,36,0
0,0,1,1010,0,0,0,0,44,0
0,0,0,0,869,0,0,0,275,0
0,0,0,195,0,566,0,0,135,159
0,0,0,0,0,1,987,0,68,0
0,0,1,110,0,0,0,873,158,0
0,0,0,0,0,0,0,0,1055,0
0,0,0,2,0,0,0,0,663,390
