,2,3,4,5,6,7,8,9
davies_bouldin_score,2.1450912404540086,2.24857686815068,2.6717214729069783,3.0138570383488053,3.33817207733382,3.5693004885554096,4.028761623218467,4.434266935240136
adjusted_rand_score,0.3433118074266706,0.25133937326354555,0.2800664313299799,0.3174574762665593,0.278408418901038,0.2709236067134802,0.26179690064859945,0.23559917234200986
completeness_score,0.46973401303980483,0.36438956382919707,0.3786147371691859,0.39469712527699646,0.36918612966983466,0.36240570656721743,0.35064616278955824,0.3161835021925097
purity_score,0.623,0.52,0.645,0.7366,0.7088,0.7626,0.7956,0.7658
